PartitionKey,RowKey,Timestamp,Level,Level@type,Name,Name@type,Source,Source@type,SourceName,SourceName@type,Text,Text@type,Metadata,Metadata@type
Core,Archetype-Crimson Order-Crimson Squall-11,2023-05-30T20:15:42.7869105Z,11,Int32,Crimson Squall,String,Archetype,String,Crimson Order,String,"_**Crimson Order:** 6th, 11th, and 17th level_
You've learned to enhance your kata. As a bonus action while wielding a monk weapon, you can expend 1 focus point to cause the area within 5 feet of you to become difficult terrain for hostile creatures for 1 minute. This area travels with you, and affected creatures within the area can not make opportunity attacks.
At 11th level, the range of this area increases to 15 feet, and at 17th level, the range of this area increases to 30 feet.",String,,
Core,Archetype-Crimson Order-Crimson Squall-17,2023-05-30T20:15:42.7869105Z,17,Int32,Crimson Squall,String,Archetype,String,Crimson Order,String,"_**Crimson Order:** 6th, 11th, and 17th level_
You've learned to enhance your kata. As a bonus action while wielding a monk weapon, you can expend 1 focus point to cause the area within 5 feet of you to become difficult terrain for hostile creatures for 1 minute. This area travels with you, and affected creatures within the area can not make opportunity attacks.
At 11th level, the range of this area increases to 15 feet, and at 17th level, the range of this area increases to 30 feet.",String,,
Core,Archetype-Crimson Order-Crimson Squall-6,2023-05-30T20:15:42.7869105Z,6,Int32,Crimson Squall,String,Archetype,String,Crimson Order,String,"_**Crimson Order:** 6th, 11th, and 17th level_
You've learned to enhance your kata. As a bonus action while wielding a monk weapon, you can expend 1 focus point to cause the area within 5 feet of you to become difficult terrain for hostile creatures for 1 minute. This area travels with you, and affected creatures within the area can not make opportunity attacks.
At 11th level, the range of this area increases to 15 feet, and at 17th level, the range of this area increases to 30 feet.",String,,
Core,Archetype-Crimson Order-Vigilant Sentinel-11,2023-05-30T20:15:42.7869105Z,11,Int32,Vigilant Sentinel,String,Archetype,String,Crimson Order,String,"_**Crimson Order:** 11th level_
When you attempt to perceive your surroundings on your turn, you can opt to not move on that turn. If you avoid moving, you gain a +10 bonus to your Wisdom (Perception) checks until the start of your next turn. You lose this benefit if you move or fall prone, either voluntarily or because of some external effect.",String,,
Core,Archetype-Cyclone Approach-Double Swing-3,2023-05-30T20:15:42.7139526Z,3,Int32,Double Swing,String,Archetype,String,Cyclone Approach,String,"_**Cyclone Approach:** 3rd level_
Once on each of your turns when you miss with an attack while raging, you can immediately make a melee weapon attack with a weapon wielded in a different hand. ",String,,
Core,Archetype-Cyclone Approach-Dual Wielder-3,2023-05-30T20:15:42.7139526Z,3,Int32,Dual Wielder,String,Archetype,String,Cyclone Approach,String,"_**Cyclone Approach:** 3rd level_
When you engage in Two-Weapon Fighting, you can add your Strength or Dexterity modifier (your choice) to the damage of your Two-Weapon Fighting attack as long as it doesn't already include that modifier.",String,,
Core,Archetype-Cyclone Approach-Mighty Leap-10,2023-05-30T20:15:42.7139526Z,10,Int32,Mighty Leap,String,Archetype,String,Cyclone Approach,String,"_**Cyclone Approach:** 10th level_
The distance you can jump is doubled, and you do not provoke attacks of opportunity if you leave a hostile creature's reach while jumping.",String,,
Core,Archetype-Cyclone Approach-Twisting Winds-6,2023-05-30T20:15:42.7139526Z,6,Int32,Twisting Winds,String,Archetype,String,Cyclone Approach,String,"_**Cyclone Approach:** 6th level_
Your unpredictable movement makes you harder to hit and pin down. When you make a saving throw or ability checks to avoid being knocked prone, pushed, grappled, or restrained, you can add your Strength or Dexterity modifier (your choice).",String,,
Core,Archetype-Echani Order-Echani Weapons-3,2023-05-30T20:15:42.7869105Z,3,Int32,Echani Weapons,String,Archetype,String,Echani Order,String,"_**Echani Order:** 3rd level_
Your special martial arts training leads you to master the use of certain weapons. You gain the following benefits. Choose two types of weapons to be your Echani weapons: one vibroweapon and one blaster. Each of these weapons can be any simple or martial 
weapon that lacks the special property. You gain proficiency with these weapons if you don't already have it. Weapons of the chosen types are monk weapons for you. Many of this order's features work only with your Echani weapons. When you reach 6th, 11th, and 17th level in this class, you can choose another type of weapon to be an Echani weapon for you, following the criteria above.
#### Agile Parry
If you make an unarmed strike as part of the Attack action on your turn and are holding an Echani weapon, you can use it to defend yourself if it is a melee weapon. You gain a +2 bonus to AC until the start of your next turn, while the weapon is in your hand and you aren't incapacitated.
#### Echani's Shot
You can use a bonus action on your turn to make your ranged attacks with an Echani weapon more deadly. When you do so, any target you hit with a ranged attack using an Echani weapon takes an extra 1d4 damage of the weapon's type. You retain this benefit until the end of the current turn.",String,,
Core,Archetype-Echani Order-One with the Blade-6,2023-05-30T20:15:42.7869105Z,6,Int32,One with the Blade,String,Archetype,String,Echani Order,String,"_**Echani Order:** 6th level_
You extend your focus into your Echani weapons, granting you the following benefits.
#### Enhanced Echani Weapons
Your attacks with your Echani weapons count as enhanced for the purpose of overcoming resistance and immunity to unenhanced attacks and damage.
#### Deft Strike
When you hit a target with an Echani weapon, you can spend 1 focus point to cause the weapon to deal extra damage to the target equal to your Martial Arts die. You can use this feature only once on each of your turns.",String,,
Core,Archetype-Echani Order-Sharpen the Blade-11,2023-05-30T20:15:42.7869105Z,11,Int32,Sharpen the Blade,String,Archetype,String,Echani Order,String,"_**Echani Order:** 11th level_
You gain the ability to augment your weapons further with your focus. As a bonus action, you can expend up to 3 focus points to grant one Echani weapon you touch a bonus to attack and damage rolls when you attack with it. The bonus equals the number of points you spent. This bonus lasts for 1 minute or until you use this feature again. This feature has no effect on an enhanced weapon that already has a bonus to attack and damage rolls.",String,,
Core,Archetype-Gadgeteer Engineering-Adaptive Barrier-18,2023-05-30T20:15:42.721948Z,18,Int32,Adaptive Barrier,String,Archetype,String,Gadgeteer Engineering,String,"_**Gadgeteer Engineering:** 18th level_
When a creature who has one of your barriers within 30 feet of you that you can see takes damage, and that damage is of a type that could be affected by that barrier, you can use your reaction to grant them resistance to the triggering damage. If that damage is the same type as the barrier's chosen damage, you instead grant them immunity. Whether resistance or immunity, the barrier immediately drops to 0 hit points.",String,,
Core,Archetype-Gadgeteer Engineering-Bonus Proficiencies-3,2023-05-30T20:15:42.7209484Z,3,Int32,Bonus Proficiencies,String,Archetype,String,Gadgeteer Engineering,String,"_**Gadgeteer Engineering:** 3rd level_
You gain proficiency in gadgeteer's implements. Additionally, when you engage in crafting with gadgeteer's implements, the rate at which you craft doubles.",String,,
Core,Archetype-Gadgeteer Engineering-Gadgeteer Harness-3,2023-05-30T20:15:42.7209484Z,3,Int32,Gadgeteer Harness,String,Archetype,String,Gadgeteer Engineering,String,"_**Gadgeteer Engineering:** 3rd level_
You learn to create and modify adventuring gear utilizing your gadgeteer experience. Over the course of a long rest, you can create your modified gadgeteer harness. You must have gadgeteer's implements in order to perform this modification.
Your gadgeteer harness is enhanced, requires attunement, can only be used by you, and counts as a tech focus for your tech powers while you are attuned to it. Your gadgeteer harness has 4 modification slots to which you can affix gadgets, and it gains more at higher levels, as shown in the Modification Slots column of the engineer table. For each modification installed in excess of your proficiency bonus, your tech point maximum is reduced by 1. Over the course of a long rest, you can install, replace, or remove a number of modifications up to your Intelligence modifier (minimum of one).
Some modification effects require saving throws. When you use such an effect from this class, the DC equals your tech save DC.",String,,
