PartitionKey,RowKey,Timestamp,ArmorClassification,ArmorClassification@type,ContentSource,ContentSource@type,ContentType,ContentType@type,Cost,Cost@type,DamageDieModifier,DamageDieModifier@type,DamageDieType,DamageDieType@type,DamageNumberOfDice,DamageNumberOfDice@type,DamageType,DamageType@type,EquipmentCategory,EquipmentCategory@type,ModesJson,ModesJson@type,Name,Name@type,PropertiesJson,PropertiesJson@type,PropertiesMapJson,PropertiesMapJson@type,StealthDisadvantage,StealthDisadvantage@type,WeaponClassification,WeaponClassification@type,Weight,Weight@type,Description,Description@type,AC,AC@type,StrengthRequirement,StrengthRequirement@type
Core,Crate,2023-05-30T20:15:38.9670882Z,Unknown,String,PHB,String,Core,String,20,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Crate,String,,String,,String,false,Boolean,Unknown,String,70,String,A crate stores 40 gallons of liquid or 4 cubic feet of solid.,String,,,,
Core,Credit chip,2023-05-30T20:15:17.1985038Z,Unknown,String,WH,String,Core,String,100,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,DataRecordingAndStorage,String,[],String,Credit chip,String,,String,,String,false,Boolean,Unknown,String,0,String,"The credit chip is a small, flat card that features a security code and algorithm memory stripes. The chip can be preloaded with a specified number of credits, or it can draw directly from a specific account held by the user. The credit chip can be accessed with a pin, or by a DC 15 slicer's kit check.",String,,,,
Core,Crossguard saber,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,725,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Crossguard saber,String,"[""Defensive 1"",""dexterity 13"",""heavy"",""luminous"",""versatile (1d10)""]",String,"{""Defensive"":""Defensive 1"",""Dexterity"":""dexterity 13"",""Heavy"":""heavy"",""Luminous"":""luminous"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialLightweapon,String,3.25,String,,,,,,
Core,Cryo cannon,2023-05-30T20:15:17.4243743Z,Unknown,String,WH,String,Core,String,3300,Int32,0,Int32,4,Int32,2,Int32,Cold,String,Weapon,String,[],String,Cryo cannon,String,"[""Auto"",""burst 2"",""power cell (range 75/300)"",""reload 4"",""strength 13"",""two-handed"",""vicious 1""]",String,"{""Auto"":""Auto"",""Burst"":""burst 2"",""Power Cell"":""power cell (range 75/300)"",""Reload"":""reload 4"",""Strength"":""strength 13"",""Two-Handed"":""two-handed"",""Vicious"":""vicious 1""}",String,false,Boolean,MartialBlaster,String,12.5,String,,,,,,
Core,Cryo carbine,2023-05-30T20:15:17.4233761Z,Unknown,String,WH,String,Core,String,1250,Int32,0,Int32,6,Int32,1,Int32,Cold,String,Weapon,String,[],String,Cryo carbine,String,"[""Power cell (range 45/180)"",""reload 12"",""two-handed"",""vicious 1""]",String,"{""Power Cell"":""Power cell (range 45/180)"",""Reload"":""reload 12"",""Two-Handed"":""two-handed"",""Vicious"":""vicious 1""}",String,false,Boolean,SimpleBlaster,String,6,String,,,,,,
Core,Cryo cell,2023-05-30T20:15:17.4363686Z,Unknown,String,WH,String,Core,String,350,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Cryo cell,String,,String,,String,false,Boolean,Unknown,String,1,String,"A cryo cell is a specialized power cell for use with blaster weapons that deal acid, energy, fire, ion, or sonic damage. The loaded weapon deals cold damage instead of its normal damage type, and when you hit with a shot the creature must make a DC 14 Constitution saving throw. On a failed save, the creature takes 1d4 cold damage and gains 1 slowed level until the end of its next turn. On a successful save, a creature takes half damage and isn't slowed. If this damage reduces a creature to 0 hit points, that creature is frozen in carbonite for 1 hour.",String,,,,
Core,Cryo pistol,2023-05-30T20:15:17.4233761Z,Unknown,String,WH,String,Core,String,750,Int32,0,Int32,4,Int32,1,Int32,Cold,String,Weapon,String,[],String,Cryo pistol,String,"[""Power cell (range 30/120)"",""reload 8"",""vicious 1""]",String,"{""Power Cell"":""Power cell (range 30/120)"",""Reload"":""reload 8"",""Vicious"":""vicious 1""}",String,false,Boolean,SimpleBlaster,String,2,String,,,,,,
Core,Cryo rifle,2023-05-30T20:15:17.4243743Z,Unknown,String,WH,String,Core,String,2400,Int32,0,Int32,4,Int32,2,Int32,Cold,String,Weapon,String,[],String,Cryo rifle,String,"[""Power cell (range 50/200)"",""reload 4"",""strength 11"",""two-handed"",""vicious 1""]",String,"{""Power Cell"":""Power cell (range 50/200)"",""Reload"":""reload 4"",""Strength"":""strength 11"",""Two-Handed"":""two-handed"",""Vicious"":""vicious 1""}",String,false,Boolean,MartialBlaster,String,10.5,String,,,,,,
Core,Crystadium medium shield,2023-05-30T20:15:17.4343683Z,Shield,String,WH,String,Core,String,900,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Crystadium medium shield,String,"[""Absorptive 1"",""imbalanced"",""strength 13""]",String,"{""Absorptive"":""Absorptive 1"",""Imbalanced"":""imbalanced"",""Strength"":""strength 13""}",String,false,Boolean,Unknown,String,18,String,,,+2,String,,String
Core,Cybertech's implements,2023-05-30T20:15:38.6932443Z,Unknown,String,PHB,String,Core,String,500,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Tool,String,[],String,Cybertech's implements,String,,String,,String,false,Boolean,Unknown,String,0,String,,,,,,
Core,Cycler rifle,2023-05-30T20:15:38.6812514Z,Unknown,String,PHB,String,Core,String,825,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Cycler rifle,String,"[""Rapid 2"",""reload 8"",""slug cartridge (range 90/360)"",""strength 11"",""two-handed""]",String,"{""Rapid"":""Rapid 2"",""Reload"":""reload 8"",""Range"":""slug cartridge (range 90/360)"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,7.5,String,,,,,,
Core,Dart,2023-05-30T20:15:38.960093Z,Unknown,String,PHB,String,Core,String,5,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Dart,String,,String,,String,false,Boolean,Unknown,String,0,String,This wrist launcher ammunition deals 1d6 kinetic damage on a hit.,String,,,,
Core,Datacard,2023-05-30T20:15:38.963091Z,Unknown,String,PHB,String,Core,String,5,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,DataRecordingAndStorage,String,[],String,Datacard,String,,String,,String,false,Boolean,Unknown,String,0,String,"A datacard or data disk is a flat, hand-held device used in conjunction with a datapad to store information.",String,,,,
Core,Datacron,2023-05-30T20:15:38.963091Z,Unknown,String,PHB,String,Core,String,1000,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,DataRecordingAndStorage,String,[],String,Datacron,String,,String,,String,false,Boolean,Unknown,String,2,String,A datacron is a type of holocron that can be accessed by non-Force-sensitives and are mainly used to store encrypted data. They are complete with an interactive projection to access the information.,String,,,,
Core,Datapad,2023-05-30T20:15:38.963091Z,Unknown,String,PHB,String,Core,String,100,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,DataRecordingAndStorage,String,[],String,Datapad,String,,String,,String,false,Boolean,Unknown,String,0.5,String,"A datapad is a small electronic device used for the input, storage and displaying of information. It features a holoprojective surface for 3D viewing. ",String,,,,
Core,Deafening calibrator,2023-05-30T20:15:17.4363686Z,Unknown,String,WH,String,Core,String,550,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Deafening calibrator,String,,String,,String,false,Boolean,Unknown,String,1,String,"As an action, you can apply this calibrator to one vibroweapon or pair of handwraps within 5 feet, granting it a +1 bonus to damage rolls for 1 minute. This bonus is in addition to any bonuses granted by the weapon. Additionally, for the duration, the weapon gains the sonorous 13 property. If it already has the sonorous property, its sonorous number increases by 1, to a maximum of 18.",String,,,,
Core,Deafening cell,2023-05-30T20:15:17.4363686Z,Unknown,String,WH,String,Core,String,425,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Deafening cell,String,,String,,String,false,Boolean,Unknown,String,1,String,"A deafening cell is a specialized power cell for use with blaster weapons that deal acid, energy, fire, ion, or sonic damage. The loaded weapon deals sonic damage instead of its normal damage type, and when you hit with a shot the creature must make a DC 14 Constitution saving throw. On a failed save, the creature takes 1d6 sonic damage and is deafened until the start of your next turn. On a successful save, a creature takes half damage and isn't deafened. ",String,,,,
Core,Deafening collimator,2023-05-30T20:15:17.4363686Z,Unknown,String,WH,String,Core,String,575,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Deafening collimator,String,,String,,String,false,Boolean,Unknown,String,1,String,"As an action, you can apply this collimator to one lightweapon within 5 feet, granting it a +1 bonus to damage rolls for 1 minute. This bonus is in addition to any bonuses granted by the weapon. Additionally, for the duration, the weapon gains the sonorous 13 property. If it already has the sonorous property, its sonorous number increases by 1, to a maximum of 18.",String,,,,
Core,Deafening dart,2023-05-30T20:15:17.4373667Z,Unknown,String,WH,String,Core,String,70,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Deafening dart,String,,String,,String,false,Boolean,Unknown,String,0,String,"This wrist launcher ammunition deals 1d6 kinetic damage on a hit. Also on a hit, the creature must make a DC 14 Constitution saving throw, taking 1d4 sonic damage on a failed save. 

Additionally, on a failed save, a creature is deafened for 1 minute. At the end of an affected creature's turn, it can repeat this save, ending the effect on a success.",String,,,,
Core,Dejarik set,2023-05-30T20:15:38.6942443Z,Unknown,String,PHB,String,Core,String,300,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,GamingSet,String,[],String,Dejarik set,String,,String,,String,false,Boolean,Unknown,String,8,String,,,,,,
Core,Demolitions kit,2023-05-30T20:15:38.9590936Z,Unknown,String,PHB,String,Core,String,400,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Demolitions kit,String,,String,,String,false,Boolean,Unknown,String,4,String,,,,,,
Core,Deuterium-pyro,2023-05-30T20:15:17.2044993Z,Unknown,String,WH,String,Core,String,80,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,AlcoholicBeverage,String,[],String,Deuterium-pyro,String,,String,,String,false,Boolean,Unknown,String,0,String,"This alcoholic beverage, favored amongst ruffians, features a terrible flavor and strong aftertaste. As an action, you can apply this substance to a creature within 5 feet. For the next minute, the creature experiences a high that allows them to roll an additional d3 when making an ability check, attack roll, or saving throw using Strength. At the end of the high, the creature must succeed on a DC 14 Constitution saving throw or experience a low that lasts 10 minutes, during which they must roll a d3 and subtract the result when making an ability check, attack roll, or saving throw using Strength. At the end of the low, the creature must make a DC 14 Wisdom saving throw to resist addiction.",String,,,,
Core,Dire vibroblade,2023-05-30T20:15:17.4273727Z,Unknown,String,WH,String,Core,String,550,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Dire vibroblade,String,"[""Dexterity 13"",""dire 1"",""versatile (1d10)""]",String,"{""Dexterity"":""Dexterity 13"",""Dire"":""dire 1"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialVibroweapon,String,7,String,,,,,,
Core,Diresword,2023-05-30T20:15:17.4273727Z,Unknown,String,WH,String,Core,String,300,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Diresword,String,"[""Dexterity 11"",""dire 1"",""heavy""]",String,"{""Dexterity"":""Dexterity 11"",""Dire"":""dire 1"",""Heavy"":""heavy""}",String,false,Boolean,SimpleVibroweapon,String,3.75,String,,,,,,
Core,Disguise kit,2023-05-30T20:15:38.9590936Z,Unknown,String,PHB,String,Core,String,250,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Disguise kit,String,,String,,String,false,Boolean,Unknown,String,3,String,,,,,,
Core,Disruptor carbine,2023-05-30T20:15:17.4233761Z,Unknown,String,WH,String,Core,String,1450,Int32,0,Int32,8,Int32,1,Int32,Acid,String,Weapon,String,[],String,Disruptor carbine,String,"[""Disintegrate 13"",""power cell (range 60/240)"",""reload 8"",""strength 11"",""two-handed""]",String,"{""Disintegrate"":""Disintegrate 13"",""Power Cell"":""power cell (range 60/240)"",""Reload"":""reload 8"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,8.5,String,,,,,,
Core,Disruptor pistol,2023-05-30T20:15:17.4233761Z,Unknown,String,WH,String,Core,String,750,Int32,0,Int32,6,Int32,1,Int32,Acid,String,Weapon,String,[],String,Disruptor pistol,String,"[""Disintegrate 13"",""power cell (range 45/180)"",""reload 12"",""strength 11""]",String,"{""Disintegrate"":""Disintegrate 13"",""Power Cell"":""power cell (range 45/180)"",""Reload"":""reload 12"",""Strength"":""strength 11""}",String,false,Boolean,SimpleBlaster,String,4.5,String,,,,,,
Core,Disruptor rifle,2023-05-30T20:15:17.4243743Z,Unknown,String,WH,String,Core,String,2900,Int32,0,Int32,10,Int32,1,Int32,Acid,String,Weapon,String,[],String,Disruptor rifle,String,"[""Disintegrate 13"",""power cell (range 60/240)"",""reload 4"",""strength 13"",""two-handed""]",String,"{""Disintegrate"":""Disintegrate 13"",""Power Cell"":""power cell (range 60/240)"",""Reload"":""reload 4"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,13.5,String,,,,,,
Core,Disruptor sniper,2023-05-30T20:15:17.4243743Z,Unknown,String,WH,String,Core,String,3300,Int32,0,Int32,12,Int32,1,Int32,Acid,String,Weapon,String,[],String,Disruptor sniper,String,"[""Disintegrate 13"",""power cell (range 120/480)"",""reload 2"",""strength 15"",""two-handed""]",String,"{""Disintegrate"":""Disintegrate 13"",""Power Cell"":""power cell (range 120/480)"",""Reload"":""reload 2"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,15,String,,,,,,
Core,Doubleblade,2023-05-30T20:15:38.6842512Z,Unknown,String,PHB,String,Core,String,400,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Doubleblade,String,"[""Double (1d6 kinetic)"",""finesse"",""light""]",String,"{""Double"":""Double (1d6 kinetic)"",""Finesse"":""finesse"",""Light"":""light""}",String,false,Boolean,MartialVibroweapon,String,3.5,String,,,,,,
Core,Doublesaber,2023-05-30T20:15:38.6872485Z,Unknown,String,PHB,String,Core,String,725,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Doublesaber,String,"[""Double (1d8 energy)"",""finesse"",""luminous""]",String,"{""Double"":""Double (1d8 energy)"",""Finesse"":""finesse"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,2.25,String,,,,,,
Core,Doubleshoto,2023-05-30T20:15:38.6872485Z,Unknown,String,PHB,String,Core,String,700,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Doubleshoto,String,"[""Double (1d6 energy)"",""finesse"",""light"",""luminous""]",String,"{""Double"":""Double (1d6 energy)"",""Finesse"":""finesse"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,1.75,String,,,,,,
Core,Doublesword,2023-05-30T20:15:38.6842512Z,Unknown,String,PHB,String,Core,String,450,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Doublesword,String,"[""Double (1d8 kinetic)"",""finesse""]",String,"{""Double"":""Double (1d8 kinetic)"",""Finesse"":""finesse""}",String,false,Boolean,MartialVibroweapon,String,5.5,String,,,,,,
Core,Drum,2023-05-30T20:15:38.6942443Z,Unknown,String,PHB,String,Core,String,60,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,MusicalInstrument,String,[],String,Drum,String,,String,,String,false,Boolean,Unknown,String,3,String,,,,,,
Core,Dual-phase saber,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,1250,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Dual-phase saber,String,"[""Dexterity 13"",""hidden"",""luminous"",""versatile (1d12)"",""vicious 1""]",String,"{""Dexterity"":""Dexterity 13"",""Hidden"":""hidden"",""Luminous"":""luminous"",""Versatile"":""versatile (1d12)"",""Vicious"":""vicious 1""}",String,false,Boolean,MartialLightweapon,String,3,String,,,,,,
Core,Durafiber battle armor,2023-05-30T20:15:17.4333705Z,Heavy,String,WH,String,Core,String,6750,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Durafiber battle armor,String,"[""Bulky"",""strength 11""]",String,"{""Bulky"":""Bulky"",""Strength"":""strength 11""}",String,true,Boolean,Unknown,String,55,String,,,15,String,,String
Core,Duranium combat suit,2023-05-30T20:15:17.4323701Z,Light,String,WH,String,Core,String,1100,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Armor,String,[],String,Duranium combat suit,String,"[""Cumbersome"",""reactive 1""]",String,"{""Cumbersome"":""Cumbersome"",""Reactive"":""reactive 1""}",String,false,Boolean,Unknown,String,10,String,,,11 + Dex modifier,String,,String
